Date,market portfolio
2015-08-12,-0.04489435406210939
2015-08-13,0.0020435965263162032
2015-08-14,0.003269316998904959
2015-08-17,-0.0026260643726013964
2015-08-18,0.02040534503698503
2015-08-19,0.009050101999604808
2015-08-20,-0.01218665346624098
2015-08-21,-0.0013646663540832866
2015-08-24,-0.03352428307580308
2015-08-25,0.06144715448581462
2015-08-26,0.04521399545189344
2015-08-27,0.0010632928384421148
2015-08-28,0.022320146459167692
2015-08-31,0.05990797203807574
2015-09-01,-0.023304603454702574
2015-09-02,0.012328687212240879
2015-09-03,-0.016061838144812535
2015-09-04,0.005965446626092505
2015-09-08,-0.005783612215156009
2015-09-09,0.027039448665475203
2015-09-10,0.012539393160860232
2015-09-11,0.02626958978913728
2015-09-14,0.010834265609592025
2015-09-15,0.037289263713669
2015-09-16,-0.0286565788126827
2015-09-17,0.03745457585677208
2015-09-18,0.005615916001309177
2015-09-21,0.013720853950488648
2015-09-22,0.008961892298528645
2015-09-23,-0.0013602217974564175
2015-09-24,-0.0161989634524924
2015-09-25,0.006292876412973834
2015-09-28,-0.019698867685676805
2015-09-29,-0.05827744293631279
2015-09-30,-0.017682504483565363
2015-10-01,-0.018696392638146746
2015-10-02,0.016886258084044287
2015-10-05,-0.010177062883865589
2015-10-06,0.037779779311508326
2015-10-07,0.02691850119653811
2015-10-08,-0.0072224768411577826
2015-10-09,-0.016275988159394066
2015-10-12,-0.04259804610297586
2015-10-13,0.0044163660895837654
2015-10-14,-0.03828430065590268
2015-10-15,-0.005629259623754993
2015-10-16,0.003432039643972839
2015-10-19,0.02619551928836147
2015-10-20,0.0021397147484192983
2015-10-21,0.01875555846459382
2015-10-22,0.05516834906657606
2015-10-23,0.05817855134023569
2015-10-26,0.024992118802343866
2015-10-27,-0.04177690625749603
2015-10-28,0.08095914115130422
2015-10-29,-0.008660826701217064
2015-10-30,0.06117475939199977
2015-11-02,0.005619733444492421
2015-11-03,-0.01331729108450184
2015-11-04,0.013255687763239345
2015-11-05,-0.0038245875195926943
2015-11-06,0.035824533692991975
2015-11-09,-0.005880721274402041
2015-11-10,0.002348373724920068
2015-11-11,-0.003784381137376704
2015-11-12,0.02875397753450925
2015-11-13,0.014149043261139629
2015-11-16,0.00826913784336497
2015-11-17,0.026152541851765264
2015-11-18,-0.0020651017012073714
2015-11-19,0.012518479444890603
2015-11-20,0.018664414785962983
2015-11-23,0.034258464631279975
2015-11-24,0.04119596159007328
2015-11-25,0.028301833013677453
2015-11-27,0.021950915398920065
2015-11-30,-0.03401003622190009
2015-12-01,0.022807588042303248
2015-12-02,-0.009545718795998599
2015-12-03,0.04556738654894646
2015-12-04,0.017722896365243324
2015-12-07,0.01153106075462269
2015-12-08,0.02287385473170156
2015-12-09,0.031084141724880214
2015-12-10,0.051094801375096456
2015-12-11,0.01863960898509236
2015-12-14,-0.00035647078647076027
2015-12-15,0.022687351918027347
2015-12-16,0.031152356389340993
2015-12-17,0.017546874546283432
2015-12-18,0.01820995056302873
2015-12-21,0.04445030416738779
2015-12-22,0.031895628432947305
2015-12-23,-0.01790963641113393
2015-12-24,0.003582314818523439
2015-12-28,0.02558034310627065
2015-12-29,0.02122672755525849
2015-12-30,0.02541196778201929
2015-12-31,-0.0422852372148405
2016-01-04,-0.013880207211346585
2016-01-05,0.024602787386162926
2016-01-06,0.03085767935745219
2016-01-07,0.010096684991350583
2016-01-08,0.004328905129535003
2016-01-11,0.0197146188926052
2016-01-12,0.03472334321170907
2016-01-13,-0.02142401394604794
2016-01-14,-0.03275074249265268
2016-01-15,0.05850742608851531
2016-01-19,-0.028982585922804747
2016-01-20,-0.02460607483986632
2016-01-21,-0.012906259475329274
2016-01-22,-0.005521941435869242
2016-01-25,-0.003836060436250504
2016-01-26,0.02997343260997526
2016-01-27,0.045723612081157376
2016-01-28,0.05526627556276525
2016-01-29,0.03381253315234264
2016-02-01,0.009903230200225287
2016-02-02,0.023877431612690597
2016-02-03,0.01223234652969273
2016-02-04,-0.022296339317134192
2016-02-05,-0.0019465206956726282
2016-02-08,-0.01734176294005295
2016-02-09,0.01798904048093327
2016-02-10,-0.017939567861968816
2016-02-11,-0.005910503283301419
2016-02-12,0.045727361713122965
2016-02-16,0.03505811496770672
2016-02-17,0.019243849532381955
2016-02-18,0.016111372302597904
2016-02-19,-0.0029017956835978354
2016-02-22,0.0031220364382103984
2016-02-23,0.03706708005968333
2016-02-24,0.018519953329854313
2016-02-25,0.07322748082576146
2016-02-26,0.03847089505057326
2016-02-29,-0.0009686331306733359
2016-03-01,0.028225041723403822
2016-03-02,0.024347939446533844
2016-03-03,-0.0060307518869111955
2016-03-04,7.435694059746345e-05
2016-03-07,0.006562196152171356
2016-03-08,0.035366190227973056
2016-03-09,0.026626023874308475
2016-03-10,0.058549653444563185
2016-03-11,-0.07010028964174647
2016-03-14,0.02118049896749397
2016-03-15,0.025828183888452597
2016-03-16,0.03460397592388657
2016-03-17,-0.009664863509482152
2016-03-18,-0.014380266190211398
2016-03-21,0.023225763021020165
2016-03-22,0.031866861543529815
2016-03-23,0.028271529618261144
2016-03-24,0.050660269520118935
2016-03-28,0.010717698840799992
2016-03-29,0.004365384502423904
2016-03-30,-0.019945541684702188
2016-03-31,-0.025153948804113917
2016-04-01,-0.01661532904712348
2016-04-04,-0.0011880201591051485
2016-04-05,-0.01326122202626403
2016-04-06,0.015225640176910612
2016-04-07,0.0032195672469913315
2016-04-08,0.017162604573648724
2016-04-11,0.019256425106733775
2016-04-12,0.020309442500515605
2016-04-13,0.009132245619891538
2016-04-14,-0.00047103185574485487
2016-04-15,0.066219705516782
2016-04-18,-0.005528724596147296
2016-04-19,0.03593576443459019
2016-04-20,0.00015785489174595683
2016-04-21,-0.04414830511031997
2016-04-22,0.011690789156390099
2016-04-25,-0.00928523086974202
2016-04-26,0.03057359566884007
2016-04-27,0.04291526440767669
2016-04-28,0.0016531767808108631
2016-04-29,0.05086639264713026
2016-05-02,0.02510816314056235
2016-05-03,0.005081629718439838
2016-05-04,0.07953633078826637
2016-05-05,0.013156759810360102
2016-05-06,0.02974655378783346
2016-05-09,0.024429879226312855
2016-05-10,0.019934123895972426
2016-05-11,0.018743148209141386
2016-05-12,-0.004892085093332297
2016-05-13,-0.012489374175166122
2016-05-16,0.0038149023639999146
2016-05-17,-0.023560476743237104
2016-05-18,0.012518563632731374
2016-05-19,-0.009170343065462438
2016-05-20,-0.03655539300594241
2016-05-23,-0.04436733277975927
2016-05-24,0.004754377897812186
2016-05-25,0.01393464856257387
2016-05-26,0.07049879524021992
2016-05-27,0.0263451689297074
2016-05-31,0.015484502507841943
2016-06-01,0.010829447768622536
2016-06-02,-0.00035155912377048256
2016-06-03,0.00637678624046773
2016-06-06,-0.0251630214167525
2016-06-07,-0.0431591405438445
2016-06-08,0.03694125735670526
2016-06-09,0.028627548293215933
2016-06-10,0.019979565960315256
2016-06-13,0.010744284385329643
2016-06-14,-0.012126513010624654
2016-06-15,-0.010700874884069757
2016-06-16,0.012095706504276351
2016-06-17,0.012973961052296099
2016-06-20,0.011830266880673623
2016-06-21,0.01714111467153651
2016-06-22,0.03604272958047289
2016-06-23,-0.03809319417097109
2016-06-24,-0.0010655979752752292
2016-06-27,0.01987339373482556
2016-06-28,0.03495164955559131
2016-06-29,0.007094737839212349
2016-06-30,0.002813205074819656
2016-07-01,-0.03799268625931357
2016-07-05,0.0988203432608878
2016-07-06,-0.019805427854076973
2016-07-07,-0.014317514764392206
2016-07-08,-0.01826579901559107
2016-07-11,0.0013691449155138046
2016-07-12,-0.008620383417327838
2016-07-13,0.05545570694171741
2016-07-14,0.002377171276203748
2016-07-15,-0.0010382484179278333
2016-07-18,-0.03819733835286071
2016-07-19,0.009623714481564922
2016-07-20,0.053584872688578804
2016-07-21,0.056373145497993826
2016-07-22,0.03879222921147346
2016-07-25,0.021191805317444048
2016-07-26,0.02907938484425514
2016-07-27,0.031126408751749924
2016-07-28,-0.009113528520200774
2016-07-29,0.018663013112762958
2016-08-01,0.017750369326547197
2016-08-02,-0.0043555747094712865
2016-08-03,-0.01562746047329077
2016-08-04,0.04167705568516701
2016-08-05,-0.012075804862505058
2016-08-08,-0.026321480723247397
2016-08-09,0.01711370233885092
2016-08-10,0.03003947250460563
2016-08-11,0.0037474410262002423
2016-08-12,0.01791614188045843
2016-08-15,-0.011029958381187959
2016-08-16,0.024038653950180785
2016-08-17,0.023225126290204064
2016-08-18,-0.001195375766506819
2016-08-19,0.004514811023777616
2016-08-22,0.008083128550831055
2016-08-23,-0.0038070560083559393
2016-08-24,0.0005196426368771385
2016-08-25,0.0005063528170698401
2016-08-26,-0.009639497551081887
2016-08-29,0.0170854114787523
2016-08-30,-0.002254434053593528
2016-08-31,-0.012263561548983112
2016-09-01,0.01922588405089313
2016-09-02,0.052015462036723886
2016-09-06,-0.032393978124395734
2016-09-07,0.01307697895244496
2016-09-08,-0.005357342888901954
2016-09-09,-0.007083283753020232
2016-09-12,-0.00016068659195827987
2016-09-13,0.033028014675426653
2016-09-14,0.057714458944187454
2016-09-15,0.054840969908837627
2016-09-16,-0.006242390533653802
2016-09-19,0.02342346093800128
2016-09-20,-0.0030895761655745668
2016-09-21,0.05987972753643524
2016-09-22,-0.04321975979508131
2016-09-23,0.027627519401683384
2016-09-26,0.002201309836576806
2016-09-27,0.025365429707736316
2016-09-28,0.02021116498395784
2016-09-29,0.012277359800404133
2016-09-30,0.04522490252327736
2016-10-03,-0.0066830936774193335
2016-10-04,0.0037764496312494827
2016-10-05,-0.0013004807160141502
2016-10-06,0.026495283760425793
2016-10-07,-0.00018809890526975623
2016-10-10,-0.004838098500631345
2016-10-11,0.02289854983185855
2016-10-12,0.022360466206028447
2016-10-13,0.03480294911015683
2016-10-14,0.0029031484653330012
2016-10-17,0.023382402581198905
2016-10-18,0.015255321369940053
2016-10-19,0.025030798717130272
2016-10-20,0.0062842754079558754
2016-10-21,0.001713611405497681
2016-10-24,0.023090992760818958
2016-10-25,0.009455760473985806
2016-10-26,0.008970063915963986
2016-10-27,-0.0442784989141703
2016-10-28,-0.024719848572460956
2016-10-31,0.046901271555966725
2016-11-01,-0.013361433204502818
2016-11-02,0.0127347738446221
2016-11-03,-0.004571678888519262
2016-11-04,0.0058675328779680715
2016-11-07,0.06469362867871763
2016-11-08,0.01760564531296282
2016-11-09,-0.011481538688530649
2016-11-10,-0.027130480056924408
2016-11-11,0.03239746873081747
2016-11-14,0.046623820265510374
2016-11-15,0.061316779279316704
2016-11-16,0.025536576033401762
2016-11-17,0.006727203451781386
2016-11-18,-0.018687535020448086
2016-11-21,-0.00551935521541216
2016-11-22,0.03308933965832628
2016-11-23,0.03211021859278774
2016-11-25,0.04853654527440906
2016-11-28,-0.024277403375855162
2016-11-29,0.03950591552927874
2016-11-30,-0.013006069745537386
2016-12-01,-0.006266108695096335
2016-12-02,-0.002269929328986191
2016-12-05,0.0078122202337490895
2016-12-06,0.005733139907469892
2016-12-07,0.01755701382280387
2016-12-08,0.003864303924595053
2016-12-09,-0.04606717491101844
2016-12-12,-0.01751131774063662
2016-12-13,-0.015296088740676067
2016-12-14,0.030418601907547485
2016-12-15,0.023961990204036172
2016-12-16,-0.007956806588869323
2016-12-19,0.07115271882555185
2016-12-20,0.0067988856504571475
2016-12-21,0.0020654271039881847
2016-12-22,-0.026816838287813997
2016-12-23,0.005478724513212258
2016-12-27,0.019426764613394914
2016-12-28,-0.02425737213621016
2016-12-29,0.022718108045624127
2016-12-30,-0.02009717738772871
2017-01-03,-0.049200728039734715
2017-01-04,0.0021844525722136015
2017-01-05,0.04362714286589998
2017-01-06,0.02618574685921296
2017-01-09,0.007719701039416363
2017-01-10,0.02137654384142258
2017-01-11,0.008086922918462996
2017-01-12,-0.022577164928120643
2017-01-13,0.01801459724174513
2017-01-17,-0.044962531835453415
2017-01-18,0.019364136645359294
2017-01-19,0.037794261223896335
2017-01-20,0.03893990289824883
2017-01-23,0.04018354093056321
2017-01-24,0.029327457359560057
2017-01-25,0.04103411090658855
2017-01-26,0.0669474101701858
2017-01-27,0.014016906338629016
2017-01-30,-0.00326015165681702
2017-01-31,0.016807742359144638
2017-02-01,0.06100146120080606
2017-02-02,0.039631375707335686
2017-02-03,0.029002464153491534
2017-02-06,0.05046682823926117
2017-02-07,0.03318448784729793
2017-02-08,-0.005150533629982334
2017-02-09,-0.029705538526131822
2017-02-10,0.009251135854862513
2017-02-13,-0.023163062529957323
2017-02-14,-0.02847701725041814
2017-02-15,0.028650285470429485
2017-02-16,0.015281480114547833
2017-02-17,0.010914632306285608
2017-02-21,0.01513980334421364
2017-02-22,0.019379760644851567
2017-02-23,0.007783742972538409
2017-02-24,-0.014619442496195154
2017-02-27,0.012529938156437145
2017-02-28,-0.02076070590044703
2017-03-01,0.025272182240933933
2017-03-02,-0.03685971133802431
2017-03-03,0.006736320208242189
2017-03-06,-0.022489985916910916
2017-03-07,-0.013674547000158905
2017-03-08,-0.03567324658365306
2017-03-09,-0.009749255163165754
2017-03-10,-0.017719900079468543
2017-03-13,0.0228135099101573
2017-03-14,-0.018038612376756656
2017-03-15,0.05176181207754321
2017-03-16,-0.03256675805771868
2017-03-17,0.056731319631027656
2017-03-20,0.02743120166117226
2017-03-21,-0.012889190611918112
2017-03-22,0.03539568675177439
2017-03-23,0.04542769357149944
2017-03-24,0.01985562244228397
2017-03-27,-0.04613956561501462
2017-03-28,0.033720267814559585
2017-03-29,0.035061896009121775
2017-03-30,0.010579104720957742
2017-03-31,0.029556728176409218
2017-04-03,0.0050947063546986394
2017-04-04,0.07142241220735843
2017-04-05,-0.02681069977159364
2017-04-06,-0.024917705391228867
2017-04-07,-0.018570234277103272
2017-04-10,-0.0009052519648607909
2017-04-11,0.03474468146907022
2017-04-12,-0.014542643876008994
2017-04-13,-0.007931767627645225
2017-04-17,0.036848651259161404
2017-04-18,-0.015233991143084293
2017-04-19,0.005703121992952599
2017-04-20,0.029820128321515697
2017-04-21,0.000551558619242268
2017-04-24,0.017506196589657054
2017-04-25,-0.0009277416498128548
2017-04-26,0.02791421083153667
2017-04-27,0.02350894741154803
2017-04-28,-0.02192951511169808
2017-05-01,0.05498928732661073
2017-05-02,-0.036718659612611636
2017-05-03,0.0267156730417807
2017-05-04,-0.0055195640627261995
2017-05-05,0.02921900098329301
2017-05-08,-0.0037795103484899797
2017-05-09,0.016338737039823043
2017-05-10,0.015347119138591275
2017-05-11,0.02789004992051566
2017-05-12,0.02596053227909796
2017-05-15,0.020212834216699657
2017-05-16,0.01031352572429586
2017-05-17,-0.07274308384837679
2017-05-18,-0.0010336100336130415
2017-05-19,0.06513967984372346
2017-05-22,0.025382455560472226
2017-05-23,-0.002439026243474354
2017-05-24,0.033968425450720804
2017-05-25,0.051120167318894454
2017-05-26,0.0029837367243521137
2017-05-30,-0.02560293189748717
2017-05-31,0.028012464253279835
2017-06-01,0.009778358804559753
2017-06-02,0.026498544577122297
2017-06-05,-0.01871163856017845
2017-06-06,0.04826434093994879
2017-06-07,0.03745343117644855
2017-06-08,0.016533641632168437
2017-06-09,-0.005012424686419865
2017-06-12,-0.024538094064438267
2017-06-13,0.0109468835132476
2017-06-14,0.011809836281800754
2017-06-15,0.016723089604833083
2017-06-16,0.009738116364363175
2017-06-19,0.019344697573664894
2017-06-20,-0.01966392333675035
2017-06-21,-0.012166717986047761
2017-06-22,-0.005729596961662496
2017-06-23,0.010482472274487736
2017-06-26,-0.016507068388915188
2017-06-27,-0.0160215763864236
2017-06-28,0.012641619324465381
2017-06-29,0.001349832169489881
2017-06-30,0.05964067558223298
2017-07-03,-0.04293967438933576
2017-07-05,-0.011602498736993004
2017-07-06,0.04719651638073664
2017-07-07,0.03943433696362269
2017-07-10,0.00841888902726186
2017-07-11,0.002728541580908313
2017-07-12,-0.016539081818017824
2017-07-13,0.008732587341683286
2017-07-14,-0.01500062623574426
2017-07-17,0.03464276924539893
2017-07-18,0.022486297453213372
2017-07-19,-0.007330622627980086
2017-07-20,0.04272227717039521
2017-07-21,0.06281367935943057
2017-07-24,0.015679578167806643
2017-07-25,-0.007419817368112159
2017-07-26,0.07395945149221086
2017-07-27,-0.01641309709003133
2017-07-28,0.06444759721648327
2017-07-31,-0.017398562490197965
2017-08-01,0.01586067711769127
2017-08-02,0.029830452223939805
2017-08-03,0.03252550246187763
2017-08-04,0.056721960508931545
2017-08-07,0.07846203900635842
2017-08-08,-0.001842172103216827
2017-08-09,0.02653196841497785
2017-08-10,-0.02072501605099369
2017-08-11,-0.009731829924947939
2017-08-14,0.022461489441655352
2017-08-15,0.05886782354344219
2017-08-16,0.00971432941672632
2017-08-17,-0.02670176842702833
2017-08-18,0.012423151991092587
2017-08-21,0.04095372354683708
2017-08-22,0.043960674606650374
2017-08-23,0.0468290020694291
2017-08-24,-0.009843747981663395
2017-08-25,-0.02636232689369845
2017-08-28,0.01525404048274962
2017-08-29,-0.03944298644711956
2017-08-30,0.014395787008944012
2017-08-31,0.022942338481666675
2017-09-01,-0.00923144179794776
2017-09-05,-0.011845773351054072
2017-09-06,-0.012453708998014866
2017-09-07,-0.009565918906209399
2017-09-08,0.023683209901691562
2017-09-11,-0.0074090160929470295
2017-09-12,-0.027164538155094682
2017-09-13,0.027193949578756805
2017-09-14,-0.023798605903188403
2017-09-15,0.05628978161625092
2017-09-18,0.021766395266731943
2017-09-19,0.014232038602139547
2017-09-20,0.02401144090149495
2017-09-21,-0.019950326727271196
2017-09-22,-0.0040598159785023855
2017-09-25,-0.06202779874305533
2017-09-26,0.0003518609102440295
2017-09-27,-0.008167534263148467
2017-09-28,-0.0011028614176356024
2017-09-29,0.006385098002495966
2017-10-02,-0.011588892410973243
2017-10-03,0.006044589930358223
2017-10-04,-0.0009226741562756518
2017-10-05,0.025477291843194076
2017-10-06,-0.009177890861180083
2017-10-09,0.03880022206424193
2017-10-10,-0.01042370713020807
2017-10-11,0.019707615555444175
2017-10-12,-0.02847004670434638
2017-10-13,0.020458735381756903
2017-10-16,0.02609176836259321
2017-10-17,0.04590727278942669
2017-10-18,0.0031946011139854062
2017-10-19,0.014614933058876834
2017-10-20,0.00464469635490133
2017-10-23,0.016221470826214484
2017-10-24,0.016409287715267316
2017-10-25,-0.012037814068042827
2017-10-26,0.024535174499652774
2017-10-27,0.050922549318529936
2017-10-30,0.008669964487223295
2017-10-31,0.011245808589716084
2017-11-01,0.0037187502041024674
2017-11-02,-0.021444752820916377
2017-11-03,0.06422716199306708
2017-11-06,-0.029593680668705925
2017-11-07,-0.005140649936780059
2017-11-08,-0.0037230500222892094
2017-11-09,-0.07214498598161885
2017-11-10,0.010290661581237922
2017-11-13,0.03211661904171886
2017-11-14,-0.019593134792356304
2017-11-15,0.01854806496589506
2017-11-16,-0.01626207361583833
2017-11-17,0.01841894600610021
2017-11-20,0.05344701106188137
2017-11-21,-0.00011360311904114336
2017-11-22,0.05685803970082071
2017-11-24,0.03928411333304436
2017-11-27,0.0066160578782313165
2017-11-28,-0.00021280089873197515
2017-11-29,-0.004384709214586977
2017-11-30,-0.0031019973551127053
2017-12-01,0.04904964239019732
2017-12-04,0.017141657335862617
2017-12-05,0.0066880033858113756
2017-12-06,-0.00620947010044137
2017-12-07,0.04372598971073945
2017-12-08,0.0286135274021619
2017-12-11,-0.03044739127612207
2017-12-12,-0.024450380586384483
2017-12-13,0.03023379115995427
2017-12-14,0.00975320299011236
2017-12-15,0.03882937796725028
2017-12-18,0.0066670632195898185
2017-12-19,0.030627410490536664
2017-12-20,-0.013727862689632412
2017-12-21,-0.0016190113503554277
2017-12-22,0.019424686205061603
2017-12-26,0.01877963814536664
2017-12-27,0.017418619534452815
2017-12-28,0.02617198800268623
2017-12-29,0.0002624276605713168
2018-01-02,-0.016158911762646944
2018-01-03,0.017403736662224157
2018-01-04,0.04449150043306428
2018-01-05,-0.0274555306841021
2018-01-08,0.03317231481110139
2018-01-09,0.06138630822609442
2018-01-10,0.007617143451059522
2018-01-11,0.028234980557029714
2018-01-12,-0.0319501228433809
2018-01-16,0.0302857760294692
2018-01-17,0.025574759115622698
2018-01-18,0.030931471503344972
2018-01-19,0.0444923768246813
2018-01-22,-0.03891432839405325
2018-01-23,0.007752436414091461
2018-01-24,-0.06563496144298896
2018-01-25,0.04518657861354526
2018-01-26,0.03783687498813933
2018-01-29,-0.014032821116045011
2018-01-30,0.03889467410706181
2018-01-31,0.030270239900747332
2018-02-01,-0.013428168777292224
2018-02-02,0.0229129684363747
2018-02-05,0.03490669589277973
2018-02-06,0.01979246965296419
2018-02-07,-0.0031975943081448965
2018-02-08,-0.06150771251721178
2018-02-09,0.03973460753255433
2018-02-12,0.04344662535132913
2018-02-13,0.026029063768915454
2018-02-14,0.07819313356092439
2018-02-15,-0.005955906617997278
2018-02-16,0.012521172445234421
2018-02-20,0.04484600785955266
2018-02-21,0.024707455903911057
2018-02-22,0.03431420329049646
2018-02-23,0.031588441704954257
2018-02-26,-0.03228956450490688
2018-02-27,-0.0020891757272989645
2018-02-28,0.018137936746518517
2018-03-01,0.02140118422766754
2018-03-02,-0.026690622439526815
2018-03-05,-0.01626664471938903
2018-03-06,0.04093621808143116
2018-03-07,0.024830229925783622
2018-03-08,0.05523925796122358
2018-03-09,0.03976292370729584
2018-03-12,0.015503769113442516
2018-03-13,0.02566067849419025
2018-03-14,0.028492616352492263
2018-03-15,0.019630161204726018
2018-03-16,-0.0017653002622193767
2018-03-19,0.04286772133372361
2018-03-20,0.03003603231169477
2018-03-21,-0.032519143787333976
2018-03-22,-0.04333405404482235
2018-03-23,0.044358619112533394
2018-03-26,0.06485602213300727
2018-03-27,-0.035974854582257444
2018-03-28,0.00648405020969392
2018-03-29,0.01008923659232447
2018-04-02,-0.04168368537362607
2018-04-03,-0.04055865643731282
2018-04-04,0.02677155471785133
2018-04-05,0.0039017461866404065
2018-04-06,-0.00226764481185587
2018-04-09,0.020513846373052546
2018-04-10,-0.0016215461550038498
2018-04-11,-0.024426654904215903
2018-04-12,-7.658255832918232e-05
2018-04-13,-0.02650174040425083
2018-04-16,0.02300610870412349
2018-04-17,0.07925117937791588
2018-04-18,0.00814473948091183
2018-04-19,-0.0016304216206022273
2018-04-20,0.030249937172092498
2018-04-23,0.02745962412048733
2018-04-24,0.023152682816857926
2018-04-25,0.027357166016092165
2018-04-26,-0.012884326111632692
2018-04-27,0.013301172263055766
2018-04-30,-0.03365602772012529
2018-05-01,-0.018207239214424183
2018-05-02,-0.02425808856232023
2018-05-03,0.054324294824440594
2018-05-04,0.013579584011436345
2018-05-07,0.008832029177833307
2018-05-08,0.04607222925909354
2018-05-09,0.03185634138318159
2018-05-10,0.018420544486333318
2018-05-11,0.03782335698506508
2018-05-14,0.003580977602665184
2018-05-15,0.02396159975770975
2018-05-16,-0.0034467762457205306
2018-05-17,0.004560614126812948
